단축코드,한글 종목명,한글 종목약명,Unnamed: 3,어제종가
222420,쎄노텍,쎄노텍,,792.0
037760,쎄니트,쎄니트,,1510.0
099320,쎄트렉아이,쎄트렉아이,,39950.0
049960,쎌바이오텍,쎌바이오텍,,13660.0
088280,쏘닉스,쏘닉스,,2325.0
403550,쏘카보통주,쏘카,,19100.0
050890,쏠리드,쏠리드,,4700.0
013720,씨비아이,CBI,,1175.0
109670,씨싸이트,씨싸이트,,10630.0
066790,씨씨에스충북방송,씨씨에스,,2775.0
222080,씨아이에스,씨아이에스,,8550.0
004920,씨아이테크보통주,씨아이테크,,1087.0
236030,씨알푸드,씨알푸드,,740.0
103660,씨앗,씨앗,,1400.0
352480,씨앤씨인터내셔널,씨앤씨인터내셔널,,117000.0
245450,씨앤에스링크,씨앤에스링크,,1400.0
023460,씨앤에이치,CNH,,1945.0
264660,씨앤지하이테크,씨앤지하이테크,,12610.0
352700,씨앤투스,씨앤투스,,3070.0
056730,씨앤티85,CNT85,,775.0
458870,씨어스테크놀로지,씨어스테크놀로지,,10230.0
065770,씨에스,CS,,1096.0
297090,씨에스베어링,씨에스베어링,,6180.0
083660,씨에스에이코스믹,CSA 코스믹,,934.0
112610,씨에스윈드보통주,씨에스윈드,,62500.0
900120,씨엑스아이헬스케어테크놀리지그룹리미티드,씨엑스아이,,88.0
359090,씨엔알리서치,씨엔알리서치,,1159.0
286000,씨엔티드림,씨엔티드림,,3050.0
115530,씨엔플러스,씨엔플러스,,490.0
115480,씨유메디칼시스템,씨유메디칼,,730.0
340810,씨유박스,씨유박스,,4005.0
376290,씨유테크,씨유테크,,3375.0
189330,씨이랩,씨이랩,,6910.0
000120,씨제이대한통운보통주,CJ대한통운,,98600.0
311690,씨제이바이오사이언스,CJ 바이오사이언스,,12810.0
079160,씨제이씨지브이 보통주,CJ CGV,,5650.0
035760,씨제이이엔엠,CJ ENM,,77800.0
097955,씨제이제일제당 주식회사 1우선주,CJ제일제당 우,,148500.0
097950,씨제이제일제당 주식회사 보통주,CJ제일제당,,355000.0
051500,씨제이프레시웨이,CJ프레시웨이,,19550.0
096530,씨젠,씨젠,,29000.0
083790,씨지인바이츠,CG인바이츠,,2470.0
101240,씨큐브,씨큐브,,4655.0
060590,씨티씨바이오,씨티씨바이오,,7430.0
308170,씨티알모빌리티보통주,씨티알모빌리티,,6400.0
260930,씨티케이,씨티케이,,5960.0
052300,씨티프라퍼티,씨티프라퍼티,,402.0
413630,씨피시스템,씨피시스템,,3005.0
013990,아가방앤컴퍼니,아가방컴퍼니,,4265.0
123860,아나패스,아나패스,,19290.0
025980,아난티,아난티,,5170.0
008700,아남전자보통주,아남전자,,1339.0
125210,아모그린텍,아모그린텍,,7780.0
002795,아모레G1우선주,아모레G우,,9370.0
00279K,아모레G3우선주(전환),아모레G3우(전환),,18600.0
002790,아모레G보통주,아모레G,,24650.0
090435,아모레퍼시픽 1우선주,아모레퍼시픽우,,35600.0
090430,아모레퍼시픽 보통주,아모레퍼시픽,,119000.0
052710,아모텍,아모텍,,5040.0
074430,아미노로직스,아미노로직스,,1274.0
092040,아미코젠,아미코젠,,5020.0
083930,아바코,아바코,,14180.0
149950,아바텍,아바텍,,11030.0
036010,아비코전자,아비코전자,,6180.0
002030,아세아보통주,아세아,,251500.0
183190,아세아시멘트보통주,아세아시멘트,,11200.0
002310,아세아제지보통주,아세아제지,,8090.0
050860,아세아텍,아세아텍,,2130.0
012170,아센디오보통주,아센디오,,693.0
136410,아셈스,아셈스,,6960.0
246720,아스타,아스타,,5240.0
067390,아스트,아스트,,593.0
159010,아스플로,아스플로,,8250.0
127710,아시아경제,아시아경제,,1085.0
267850,아시아나IDT보통주,아시아나IDT,,15360.0
020560,아시아나항공 보통주,아시아나항공,,9620.0
227610,아우딘퓨쳐스,아우딘퓨쳐스,,1720.0
143160,아이디스,아이디스,,16330.0
054800,아이디스홀딩스,아이디스홀딩스,,9590.0
332370,아이디피,아이디피,,3330.0
122900,아이마켓코리아보통주,아이마켓코리아,,8500.0
339950,아이비김영,아이비김영,,1770.0
439730,아이비케이에스제20호기업인수목적,IBKS제20호스팩,,2335.0
442770,아이비케이에스제21호기업인수목적,IBKS제21호스팩,,2340.0
448760,아이비케이에스제22호기업인수목적,IBKS제22호스팩,,2260.0
467930,아이비케이에스제23호기업인수목적,IBKS제23호스팩,,2175.0
469480,아이비케이에스제24호기업인수목적,IBKS제24호스팩,,2185.0
099190,아이센스,아이센스,,17150.0
289010,아이스크림에듀,아이스크림에듀,,2740.0
214430,아이쓰리시스템,아이쓰리시스템,,28400.0
040910,아이씨디,아이씨디,,6350.0
368600,아이씨에이치,아이씨에이치,,3995.0
456010,아이씨티케이,아이씨티케이,,7050.0
052860,아이앤씨테크놀로지,아이앤씨,,1707.0
010780,아이에스동서보통주,아이에스동서,,22050.0
095340,아이에스시,ISC,,55200.0
069920,아이에스이커머스,아이에스이커머스,,2395.0
038880,아이에이,아이에이,,219.0
307180,아이엘사이언스,아이엘사이언스,,2900.0
101390,아이엠,아이엠,,5240.0
461030,아이엠비디엑스,아이엠비디엑스,,20150.0
052220,아이엠비씨,iMBC,,2875.0
456570,아이엠지티,아이엠지티,,11550.0
451220,아이엠티,아이엠티,,10800.0
447690,아이오바이오,아이오바이오,,3485.0
078860,아이오케이컴퍼니,아이오케이,,10070.0
090150,아이윈,아이윈,,999.0
123010,아이윈플러스,아이윈플러스,,829.0
031310,아이즈비전,아이즈비전,,2000.0
185490,아이진,아이진,,3850.0
059100,아이컴포넌트,아이컴포넌트,,4500.0
149010,아이케이세미콘,아이케이세미콘,,7700.0
262840,아이퀘스트,아이퀘스트,,2150.0
175250,아이큐어,아이큐어,,2725.0
052460,아이크래프트,아이크래프트,,2645.0
119830,아이텍,아이텍,,6690.0
052770,아이톡시,아이톡시,,1488.0
124500,아이티센,아이티센,,4255.0
372800,아이티아이즈,아이티아이즈,,5780.0
099520,아이티엑스에이아이,ITX-AI,,1284.0
084850,아이티엠반도체,아이티엠반도체,,17080.0
114840,아이패밀리에스씨,아이패밀리에스씨,,30800.0
139990,아주스틸보통주,아주스틸,,5700.0
027360,아주아이비투자,아주IB투자,,2255.0
032080,아즈텍더블유비이,아즈텍WB,,1228.0
013310,아진산업,아진산업,,2930.0
059120,아진엑스텍,아진엑스텍,,8360.0
158430,아톤,아톤,,3495.0
321820,아티스트유나이티드,아티스트유나이티드,,10330.0
149300,아퓨어스,아퓨어스,,358.0
102950,아하,아하,,3990.0
001540,안국약품,안국약품,,7670.0
053800,안랩,안랩,,54300.0
251280,안지오랩,안지오랩,,7220.0
065660,안트로젠,안트로젠,,15030.0
297570,알로이스,알로이스,,998.0
001780,알루코 보통주,알루코,,2450.0
260660,알리코제약,알리코제약,,5240.0
354320,알멕,알멕,,26200.0
361570,알비더블유,알비더블유,,2505.0
131370,알서포트,알서포트,,3165.0
140670,알에스오토메이션,알에스오토메이션,,12190.0
327260,알에프머트리얼즈,RF머트리얼즈,,8060.0
096610,알에프세미,알에프세미,,2965.0
218410,알에프에이치아이씨,RFHIC,,11630.0
061040,알에프텍,알에프텍,,3200.0
148250,알엔투테크놀로지,알엔투테크놀로지,,3940.0
347860,알체라,알체라,,2730.0
196170,알테오젠,알테오젠,,302000.0
123750,알톤,알톤,,1552.0
085810,알티캐스트,알티캐스트,,787.0
117670,알파홀딩스,알파홀딩스,,945.0
314140,알피바이오,알피바이오,,7090.0
291650,압타머사이언스,압타머사이언스,,3645.0
293780,압타바이오,압타바이오,,10090.0
018250,애경산업보통주,애경산업,,18500.0
161000,애경케미칼보통주,애경케미칼,,9650.0
390110,애니메디솔루션,애니메디솔루션,,1650.0
196300,애니젠,애니젠,,12050.0
310200,애니플러스,애니플러스,,2835.0
299910,애닉,애닉,,6880.0
179530,애드바이오텍,애드바이오텍,,3300.0
900100,애머릿지코퍼레이션,애머릿지,,1988.0
205500,액션스퀘어,액션스퀘어,,1447.0
052790,액토즈소프트,액토즈소프트,,7410.0
290740,액트로,액트로,,6740.0
238090,앤디포스,앤디포스,,3800.0
092600,앤씨앤,앤씨앤,,1165.0
129890,앱코,앱코,,1138.0
174900,앱클론 주식회사,앱클론,,13930.0
255440,야스,야스,,7480.0
030960,양지사,양지사,,10850.0
102120,어보브반도체,어보브반도체,,11730.0
263540,어스앤에어로스페이스,어스앤에어로스페이스,,5950.0
238120,얼라인드제네틱스,얼라인드,,3485.0
224810,엄지하우스,엄지하우스,,2445.0
019990,에너토크,에너토크,,6180.0
011090,에넥스보통주,에넥스,,648.0
270660,에브리봇 주식회사,에브리봇,,17200.0
038680,에스넷시스템,에스넷,,4235.0
137310,에스디바이오센서보통주,에스디바이오센서,,12750.0
217480,에스디생명공학,에스디생명공학,,499.0
121890,에스디시스템,에스디시스템,,1722.0
099220,에스디엔,SDN,,1480.0
118000,에스메디보통주,에스메디,,410.0
304360,에스바이오메딕스,에스바이오메딕스,,34050.0
289080,에스브이인베스트먼트,SV인베스트먼트,,1732.0
389500,에스비비테크,에스비비테크,,13470.0
019550,에스비아이인베스트먼트,SBI인베스트먼트,,720.0
034120,에스비에스보통주,SBS,,15890.0
042110,에스씨디,에스씨디,,1425.0
036120,에스씨아이평가정보,SCI평가정보,,2575.0
246960,에스씨엘사이언스,SCL사이언스,,9530.0
298060,에스씨엠생명과학,에스씨엠생명과학,,2390.0
065420,에스아이리소스,에스아이리소스,,282.0
270210,에스알바이오텍,에스알바이오텍,,7890.0
103230,에스앤더블류,에스앤더블류,,4245.0
260970,에스앤디,에스앤디,,40900.0
101490,에스앤에스텍,에스앤에스텍,,26950.0
095910,에스에너지,에스에너지,,1682.0
275630,에스에스알,에스에스알,,3415.0
419530,에스에이엠지엔터테인먼트,SAMG엔터,,13350.0
031330,에스에이엠티,에스에이엠티,,3415.0
060540,에스에이티,에스에이티,,1753.0
351320,에스에이티,에스에이티이엔지,,1406.0
056190,에스에프에이,에스에프에이,,23700.0
036540,에스에프에이반도체,SFA반도체,,4095.0
080000,에스엔유프리시젼,에스엔유,,1858.0
091340,에스엔케이폴리텍,S&K폴리텍,,2365.0
005850,에스엘보통주,에스엘,,33400.0
214310,에스엘에너지,에스엘에너지,,306.0
246250,에스엘에스바이오,에스엘에스바이오,,4475.0
258540,에스엘테라퓨틱스,에스엘테라퓨틱스,,990.0
063440,에스엠라이프디자인그룹,SM Life Design,,1373.0
010580,에스엠벡셀보통주,에스엠벡셀,,1279.0
299670,에스엠비나,에스엠비나,,1299.0
041510,에스엠엔터테인먼트,에스엠,,68200.0
048550,에스엠컬처앤콘텐츠,SM C&C,,1720.0
007820,에스엠코어,에스엠코어,,4350.0
464080,에스오에스랩,에스오에스랩,,5770.0
109610,에스와이,에스와이,,4265.0
365330,에스와이스틸텍,에스와이스틸텍,,3925.0
012750,에스원보통주,에스원,,55000.0
031860,에스유홀딩스,에스유홀딩스,,1124.0
306040,에스제이그룹,에스제이그룹,,6260.0
033530,에스제이지세종보통주,에스제이지세종,,4635.0
217910,에스제이켐,에스제이켐,,419.0
004060,에스지세계물산보통주,SG세계물산,,453.0
016250,에스지씨이앤씨,SGC E&C,,16170.0
049470,에스지에이,SGA,,490.0
184230,에스지에이 솔루션즈,SGA솔루션즈,,501.0
040610,에스지엔지,SG&G,,1615.0
255220,에스지이,SG,,3180.0
006125,에스케이디스커버리1우선주,SK디스커버리우,,32200.0
006120,에스케이디스커버리보통주,SK디스커버리,,34600.0
302440,에스케이바이오사이언스보통주,SK바이오사이언스,,55400.0
326030,에스케이바이오팜보통주,SK바이오팜,,92300.0
475150,에스케이이터닉스보통주,SK이터닉스,,18760.0
457940,에스케이증권제10호기업인수목적,에스케이증권제10호스팩,,2175.0
472230,에스케이증권제11호기업인수목적,에스케이증권제11호스팩,,2130.0
473000,에스케이증권제12호기업인수목적,에스케이증권제12호스팩,,2150.0
435870,에스케이증권제8호기업인수목적,에스케이증권제8호스팩,,2155.0
455910,에스케이증권제9호기업인수목적,에스케이증권제9호스팩,,2165.0
000660,에스케이하이닉스보통주,SK하이닉스,,171500.0
096630,에스코넥,에스코넥,,1137.0
069510,에스텍,에스텍,,9470.0
234300,에스트래픽,에스트래픽,,3485.0
039440,에스티아이,에스티아이,,22600.0
098660,에스티오,에스티오,,2090.0
052020,에스티큐브,에스티큐브,,5300.0
237690,에스티팜,에스티팜,,90700.0
050760,에스폴리텍,에스폴리텍,,1490.0
288620,에스퓨얼셀,에스퓨얼셀,,12230.0
443670,에스피소프트,에스피소프트,,8020.0
317830,에스피시스템스,에스피시스템스,,6150.0
058610,에스피지,에스피지,,20750.0
043340,에쎈테크,에쎈테크,,492.0
023960,에쓰씨엔지니어링보통주,에쓰씨엔지니어링,,1426.0
298690,에어부산보통주,에어부산,,2370.0
187660,에이디엠코리아,에이디엠코리아,,3120.0
054630,에이디칩스,에이디칩스,,158.0
200710,에이디테크놀로지,에이디테크놀로지,,18020.0
096690,에이루트,에이루트,,1511.0
078520,에이블씨엔씨보통주,에이블씨엔씨,,7680.0
298380,에이비엘바이오,에이비엘바이오,,29850.0
203400,에이비온,에이비온,,7850.0
195990,에이비프로바이오,에이비프로바이오,,487.0
003800,에이스침대,에이스침대,,26150.0
088800,에이스테크놀로지,에이스테크,,860.0
241840,에이스토리,에이스토리,,7180.0
311960,에이아이더뉴트리진,에이아이더뉴트리진,,4100.0
453860,에이에스텍,에이에스텍,,28000.0
312610,에이에프더블류,에이에프더블류,,1894.0
015260,에이엔피보통주,에이엔피,,691.0
172670,에이엘티,에이엘티,,9800.0
234070,에이원알폼,에이원알폼,,1099.0
140910,에이자기관리부동산투자회사보통주,에이리츠,,3130.0
445090,에이직랜드,에이직랜드,,29550.0
039570,에이치디씨랩스보통주,HDC랩스,,8290.0
089470,에이치디씨현대이피보통주,HDC현대EP,,4335.0
009540,에이치디한국조선해양보통주,HD한국조선해양,,202000.0
267270,에이치디현대건설기계보통주,HD현대건설기계,,54800.0
443060,에이치디현대마린솔루션보통주,HD현대마린솔루션,,123100.0
010620,에이치디현대미포보통주,HD현대미포,,110700.0
267250,에이치디현대보통주,HD현대,,81200.0
322000,에이치디현대에너지솔루션보통주,HD현대에너지솔루션,,23150.0
042670,에이치디현대인프라코어보통주,HD현대인프라코어,,7360.0
267260,에이치디현대일렉트릭보통주,HD현대일렉트릭,,289000.0
329180,에이치디현대중공업보통주,HD현대중공업,,212000.0
295310,에이치브이엠,에이치브이엠,,13460.0
297890,에이치비솔루션,HB솔루션,,4895.0
440290,에이치비인베스트먼트,HB인베스트먼트,,2120.0
078150,에이치비테크놀러지,HB테크놀러지,,2830.0
072990,에이치시티,에이치시티,,9700.0
036640,에이치알에스,HRS,,5120.0
044990,에이치엔에스하이텍,에이치엔에스하이텍,,29100.0
028300,에이치엘비,HLB,,82000.0
003580,에이치엘비글로벌보통주,HLB글로벌,,5580.0
278650,에이치엘비바이오스텝,HLB바이오스텝,,2490.0
343090,에이치엘비사이언스,HLB사이언스,,2170.0
067630,에이치엘비생명과학,HLB생명과학,,10800.0
047920,에이치엘비제약,HLB제약,,26900.0
115450,에이치엘비테라퓨틱스,HLB테라퓨틱스,,9210.0
046210,에이치엘비파나진,HLB파나진,,3510.0
239610,에이치엘사이언스,에이치엘사이언스,,12080.0
462020,에이치엠씨아이비제6호기업인수목적,에이치엠씨제6호스팩,,2100.0
477340,에이치엠씨아이비제7호기업인수목적,에이치엠씨제7호스팩,,2010.0
011200,에이치엠엠보통주,HMM,,17370.0
148930,에이치와이티씨,에이치와이티씨,,4735.0
044780,에이치케이,에이치케이,,1370.0
195940,에이치케이이노엔,HK이노엔,,41450.0
403870,에이치피에스피,HPSP,,26400.0
357230,에이치피오,에이치피오,,3110.0
355690,에이텀,에이텀,,8170.0
071670,에이테크솔루션,에이테크솔루션,,6740.0
045660,에이텍,에이텍,,14640.0
224110,에이텍모빌리티,에이텍모빌리티,,13550.0
021080,에이티넘인베스트먼트,에이티넘인베스트,,2430.0
089530,에이티세미콘,에이티세미콘,,600.0
200470,에이팩트,에이팩트,,3905.0
207490,에이펙스인텍,에이펙스인텍,,7000.0
262260,에이프로,에이프로,,7790.0
003060,에이프로젠바이오로직스보통주,에이프로젠바이오로직스,,1082.0
007460,에이프로젠보통주,에이프로젠,,1651.0
397030,에이프릴바이오,에이프릴바이오,,19020.0
244920,에이플러스에셋보통주,에이플러스에셋,,3910.0
265520,에이피시스템,AP시스템,,18600.0
278470,에이피알보통주,에이피알,,227000.0
054620,에이피에스,APS,,6050.0
211270,에이피위성,AP위성,,11740.0
109960,에이피헬스케어,AP헬스케어,,682.0
230240,에치에프알,에치에프알,,9630.0
230360,에코마케팅,에코마케팅,,10550.0
038870,에코바이오홀딩스,에코바이오,,4255.0
097780,에코볼트,에코볼트,,1013.0
448280,에코아이,에코아이,,19250.0
101360,에코앤드림,에코앤드림,,31500.0
128540,에코캡,에코캡,,1649.0
086520,에코프로,에코프로,,90500.0
450080,에코프로머티보통주,에코프로머티,,83300.0
247540,에코프로비엠,에코프로비엠,,179200.0
383310,에코프로에이치엔,에코프로에이치엔,,47300.0
038110,에코플라스틱,에코플라스틱,,3290.0
073540,에프알텍,에프알텍,,1336.0
064850,에프앤가이드,에프앤가이드,,8300.0
214270,에프에스엔,FSN,,1805.0
036810,에프에스티,에프에스티,,28550.0
173940,에프엔씨엔터테인먼트,에프엔씨엔터,,2985.0
083500,에프엔에스테크,에프엔에스테크,,10160.0
446440,에피바이오텍,에피바이오텍,,9600.0
054940,엑사이엔씨,엑사이엔씨,,753.0
950130,엑세스바이오,엑세스바이오,,9630.0
205100,엑셈,엑셈,,1897.0
356680,엑스게이트,엑스게이트,,3590.0
070300,엑스큐어,엑스큐어,,9020.0
317770,엑스페릭스,엑스페릭스,,3600.0
373200,엑스플러스,엑스플러스,,724.0
092870,엑시콘,엑시콘,,14400.0
317870,엔바이오니아,엔바이오니아,,17350.0
067570,엔브이에이치코리아,엔브이에이치코리아,,2375.0
236810,엔비티,엔비티,,4085.0
140610,엔솔바이오사이언스,엔솔바이오사이언스,,5890.0
333620,엔시스,엔시스,,9000.0
101400,엔시트론,엔시트론,,447.0
036570,엔씨소프트보통주,엔씨소프트,,183000.0
238170,엔에스엠,엔에스엠,,660.0
224760,엔에스컴퍼니,엔에스컴퍼니,,4500.0
422040,엔에이치기업인수목적23호,엔에이치스팩23호,,2100.0
437780,엔에이치기업인수목적24호,엔에이치스팩24호,,2160.0
438580,엔에이치기업인수목적25호,엔에이치스팩25호,,2280.0
439410,엔에이치기업인수목적26호,엔에이치스팩26호,,2105.0
440820,엔에이치기업인수목적27호,엔에이치스팩27호,,2125.0
451700,엔에이치기업인수목적29호,엔에이치스팩29호,,2030.0
466910,엔에이치기업인수목적30호,엔에이치스팩30호,,2050.0
104200,엔에이치엔벅스,NHN벅스,,3685.0
060250,엔에이치엔케이씨피,NHN KCP,,7450.0
400760,엔에이치올원리츠보통주,NH올원리츠,,3800.0
005945,엔에이치투자증권1우선주,NH투자증권우,,11770.0
005940,엔에이치투자증권보통주,NH투자증권,,13360.0
265740,엔에프씨,엔에프씨,,7640.0
053290,엔이능률,NE능률,,3120.0
354200,엔젠바이오,엔젠바이오,,2845.0
455900,엔젤로보틱스,엔젤로보틱스,,24200.0
419080,엔젯,엔젯,,10450.0
093510,엔지브이아이,엔지브이아이,,6060.0
208860,엔지스테크널러지,엔지스테크널러지,,2205.0
183490,엔지켐생명과학,엔지켐생명과학,,1621.0
085310,엔케이 보통주,엔케이,,862.0
182400,엔케이맥스,엔케이맥스,,2020.0
348370,엔켐,엔켐,,161800.0
069410,엔텔스,엔텔스,,3255.0
227950,엔투텍,엔투텍,,568.0
291230,엔피,엔피,,2360.0
198080,엔피디,엔피디,,2350.0
222160,엔피엑스,NPX,,8040.0
048830,엔피케이,엔피케이,,1179.0
096870,엘디티,엘디티,,2555.0
276240,엘리비젼,엘리비젼,,478.0
900140,엘브이엠씨홀딩스보통주,엘브이엠씨홀딩스,,2385.0
376190,엘비루셈,LB루셈,,4800.0
061970,엘비세미콘,LB세미콘,,4720.0
309960,엘비인베스트먼트,LB인베스트먼트,,4075.0
290650,엘앤씨바이오,엘앤씨바이오,,18860.0
066970,엘앤에프보통주,엘앤에프,,91300.0
156100,엘앤케이바이오메드,엘앤케이바이오,,8390.0
060370,엘에스마린솔루션,LS마린솔루션,,18830.0
417200,엘에스머트리얼즈,LS머트리얼즈,,16300.0
078020,엘에스증권,LS증권,,4735.0
311060,엘에이티,엘에이티,,4990.0
108675,엘엑스하우시스1우선주,LX하우시스우,,23700.0
108670,엘엑스하우시스보통주,LX하우시스,,42850.0
38380K,엘엑스홀딩스1우선주,LX홀딩스1우,,8940.0
383800,엘엑스홀딩스보통주,LX홀딩스,,7050.0
073110,엘엠에스,엘엠에스,,6250.0
083310,엘오티베큠,엘오티베큠,,10750.0
037560,엘지헬로비전보통주,LG헬로비전,,2675.0
037950,엘컴텍,엘컴텍,,1369.0
225190,엘케이삼양,LK삼양,,1550.0
170920,엘티씨,엘티씨,,9910.0
058630,엠게임,엠게임,,5650.0
058970,엠로,엠로,,39100.0
019590,엠벤처투자,엠벤처투자,,921.0
097520,엠씨넥스보통주,엠씨넥스,,18690.0
373170,엠아이큐브솔루션,엠아이큐브솔루션,,8720.0
179290,엠아이텍,엠아이텍,,6740.0
009780,엠에스씨,엠에스씨,,5340.0
123040,엠에스오토텍,엠에스오토텍,,3560.0
323230,엠에프엠코리아,엠에프엠코리아,,161.0
032790,엠젠솔루션,엠젠솔루션,,1470.0
033160,엠케이전자,엠케이전자,,8000.0
347890,엠투아이코퍼레이션,엠투아이,,6240.0
033310,엠투엔,엠투엔,,2280.0
259630,엠플러스,엠플러스,,10530.0
105550,엣지파운드리,엣지파운드리,,2270.0
060850,영림원소프트랩,영림원소프트랩,,7870.0
014440,영보화학보통주,영보화학,,3440.0
143540,영우디에스피,영우디에스피,,811.0
111770,영원무역보통주,영원무역,,38050.0
009970,영원무역홀딩스보통주,영원무역홀딩스,,78800.0
003520,영진약품보통주,영진약품,,2540.0
000670,영풍보통주,영풍,,305000.0
036560,영풍정밀,영풍정밀,,9100.0
006740,영풍제지보통주,영풍제지,,1479.0
012280,영화금속보통주,영화금속,,836.0
265560,영화테크,영화테크,,7070.0
012160,영흥보통주,영흥,,504.0
036000,예림당,예림당,,1741.0
250930,예선테크,예선테크,,604.0
053280,예스이십사,예스24,,4910.0
015360,예스코홀딩스보통주,예스코홀딩스,,43700.0
122640,예스티,예스티,,16290.0
900300,오가닉티코스메틱스홀딩스컴퍼니리미티드,오가닉티코스메틱,,80.0
212310,오건에코텍,오건에코텍,,1884.0
045060,오공,오공,,2910.0
080520,오디텍,오디텍,,4010.0
007310,오뚜기보통주,오뚜기,,408000.0
039830,오로라월드,오로라,,6050.0
322310,오로스테크놀로지,오로스테크놀로지,,19330.0
046120,오르비텍,오르비텍,,2300.0
014940,오리엔탈정공,오리엔탈정공,,4845.0
002630,오리엔트바이오보통주,오리엔트바이오,,505.0
065500,오리엔트정공,오리엔트정공,,1268.0
271560,오리온보통주,오리온,,88700.0
001800,오리온홀딩스보통주,오리온홀딩스,,15180.0
010470,오리콤,오리콤,,6500.0
417860,오브젠,오브젠,,15320.0
352910,오비고,오비고,,6250.0
053980,오상자이엘,오상자이엘,,4595.0
036220,오상헬스케어,오상헬스케어,,17800.0
052420,오성첨단소재,오성첨단소재,,2385.0
039200,오스코텍,오스코텍,,41550.0
031510,오스템,오스템,,1234.0
010060,오씨아이홀딩스보통주,OCI홀딩스,,70300.0
368970,오에스피,오에스피,,3550.0
138080,오이솔루션,오이솔루션,,10700.0
080580,오킨스전자,오킨스전자,,5750.0
067170,오텍,오텍,,3975.0
353590,오토앤,오토앤,,4280.0
173130,오파스넷,오파스넷,,7370.0
049480,오픈베이스,오픈베이스,,2405.0
394280,오픈엣지테크놀로지,오픈엣지테크놀로지,,14900.0
309930,오하임앤컴퍼니,오하임앤컴퍼니,,2525.0
244460,올리패스,올리패스,,645.0
226950,올릭스,올릭스,,13640.0
057540,옴니시스템,옴니시스템,,879.0
131030,옵투스제약,옵투스제약,,7130.0
082210,옵트론텍,옵트론텍,,2610.0
109080,옵티시스,옵티시스,,7740.0
380540,옵티코어,옵티코어,,1206.0
153710,옵티팜,옵티팜,,5920.0
051390,와이더블유,YW,,3520.0
432430,와이랩,와이랩,,6000.0
338840,와이바이오로직스,와이바이오로직스,,8990.0
057030,와이비엠넷,YBM넷,,3515.0
122990,와이솔,와이솔,,6740.0
232140,와이씨,와이씨,,15540.0
112290,와이씨켐,와이씨켐,,15470.0
065530,와이어블,와이어블,,1526.0
067900,와이엔텍,와이엔텍,,6800.0
007530,와이엠,와이엠,,2755.0
155650,와이엠씨,와이엠씨,,3855.0
273640,와이엠텍,와이엠텍,,12300.0
251370,와이엠티,와이엠티,,9190.0
066430,와이오엠,와이오엠,,616.0
273060,와이즈버즈,와이즈버즈,,1010.0
019210,와이지-원,와이지-원,,5300.0
122870,와이지엔터테인먼트,와이지엔터테인먼트,,35400.0
037270,와이지플러스보통주,YG PLUS,,2960.0
011690,와이투솔루션보통주,와이투솔루션,,2735.0
040300,와이티엔,YTN,,3140.0
332570,와이팜,와이팜,,2905.0
079000,와토스 코리아,와토스코리아,,5100.0
316140,우리금융지주보통주,우리금융지주,,14670.0
032820,우리기술,우리기술,,2070.0
041190,우리기술투자,우리기술투자,,7510.0
115440,우리넷,우리넷,,6260.0
046970,우리로,우리로,,1109.0
082850,우리바이오,우리바이오,,5500.0
215360,우리산업,우리산업,,12380.0
072470,우리산업홀딩스,우리산업홀딩스,,3200.0
073560,우리손에프앤지 농업회사법인,우리손에프앤지,,1277.0
037400,우리엔터프라이즈,우리엔터프라이즈,,1615.0
153490,우리이앤엘,우리이앤엘,,819.0
101170,우림피티에스,우림피티에스,,6030.0
006980,우성보통주,우성,,15340.0
066590,우수AMS,우수AMS,,2985.0
017370,우신시스템보통주,우신시스템,,5970.0
103840,우양,우양,,5640.0
046940,우원개발,우원개발,,2975.0
215380,우정바이오,우정바이오,,1621.0
065680,우주일렉트로닉스,우주일렉트로,,14080.0
105840,우진보통주,우진,,7870.0
018620,우진비앤지,우진비앤지,,1030.0
010400,우진아이엔에스보통주,우진아이엔에스,,3430.0
457550,우진엔텍,우진엔텍,,17910.0
049800,우진플라임 보통주,우진플라임,,2275.0
016880,웅진보통주,웅진,,1007.0
095720,웅진씽크빅 보통주,웅진씽크빅,,1772.0
396470,워트 주식회사,워트,,12110.0
005820,원림보통주,원림,,15460.0
307280,원바이오젠,원바이오젠,,1530.0
032940,원익,원익,,3810.0
104830,원익머트리얼즈,원익머트리얼즈,,30400.0
240810,원익아이피에스,원익IPS,,34600.0
014190,원익큐브,원익큐브,,1641.0
074600,원익큐엔씨,원익QnC,,28300.0
217820,원익피앤이,원익피앤이,,3310.0
030530,원익홀딩스,원익홀딩스,,2905.0
012620,원일특강,원일특강,,7450.0
382840,원준,원준,,9470.0
336570,원텍,원텍,,6770.0
376980,원티드랩,원티드랩,,4840.0
122830,원포유,원포유,,3555.0
008370,원풍,원풍,,5010.0
008290,원풍물산,원풍물산,,604.0
101160,월덱스,월덱스,,20850.0
064090,웨스트라이즈,웨스트라이즈,,6100.0
336060,웨이버스,웨이버스,,1357.0
095270,웨이브일렉트로닉스,웨이브일렉트로,,5800.0
010600,웰바이오텍보통주,웰바이오텍,,545.0
065950,웰크론,웰크론,,2710.0
076080,웰크론한텍,웰크론한텍,,1492.0
043590,웰킵스하이텍,웰킵스하이텍,,870.0
196700,웹스,웹스,,1425.0
069080,웹젠,웹젠,,17290.0
053580,웹케시,웹케시,,7240.0
071460,위니아,위니아,,613.0
377460,위니아에이드,위니아에이드,,1691.0
044340,위닉스,위닉스,,6750.0
